sample_id,filename,source_path,checksum_sha256,movement_label_id,movement_label,participant_id,arm_code,arm,recording_id,split_group,sensor_location,device_model,device_orientation,sampling_rate_hz,original_length,processed_length,channel_names,quality_flag,sample_index,length_strategy,tensor_axis_order
ksas_m3_p08_d,3-8-d.csv,data/raw/KSAS-Dataset/movements/3-8-d.csv,a03271ec21452d77756d141fbae22f3c13ea7cdc1909cbf64f72bbc6d8a01a0a,3,extended outward block,P08,d,right,3-8-d,P08,smartphone,XiaoMi Mi A2,,,28,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,156,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p08_i,3-8-i.csv,data/raw/KSAS-Dataset/movements/3-8-i.csv,8e9d37e348aa169497065c93f36438133bebdd898ab7fb309c1417aceb144f63,3,extended outward block,P08,i,left,3-8-i,P08,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,157,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p09_d,3-9-d.csv,data/raw/KSAS-Dataset/movements/3-9-d.csv,9bb7c61b70624a448bb607f295565c38cb4e3eba671f1ed7baec8096dfbf22a8,3,extended outward block,P09,d,right,3-9-d,P09,smartphone,XiaoMi Mi A2,,,30,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,158,right_pad_with_zeros,"sample,channel,time"
ksas_m3_p09_i,3-9-i.csv,data/raw/KSAS-Dataset/movements/3-9-i.csv,44e395edb13cfb4daad378363a43165f32a1febcfbcc0a841e3cb40587d44c93,3,extended outward block,P09,i,left,3-9-i,P09,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,159,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p01_d,4-1-d.csv,data/raw/KSAS-Dataset/movements/4-1-d.csv,12265654e6917e0e44c3053fad4f8a29cc13fc4b553fef4fec78d78cb50b3922,4,outward downward block,P01,d,right,4-1-d,P01,smartphone,XiaoMi Mi A2,,,27,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,160,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p01_i,4-1-i.csv,data/raw/KSAS-Dataset/movements/4-1-i.csv,0387f110f2776cfccf454f2c2b09c73b54e020caffd2745eed2f70499d943f71,4,outward downward block,P01,i,left,4-1-i,P01,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,161,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p10_d,4-10-d.csv,data/raw/KSAS-Dataset/movements/4-10-d.csv,f5857c9978c89745d625ece0b547f9cae770a2dea581caa277dd5544d240701c,4,outward downward block,P10,d,right,4-10-d,P10,smartphone,XiaoMi Mi A2,,,30,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,162,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p10_i,4-10-i.csv,data/raw/KSAS-Dataset/movements/4-10-i.csv,3d1794a59d9f1da3599163b1c7f7c06783bedd9bdc620618291ff33b729ea810,4,outward downward block,P10,i,left,4-10-i,P10,smartphone,XiaoMi Mi A2,,,29,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,163,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p11_d,4-11-d.csv,data/raw/KSAS-Dataset/movements/4-11-d.csv,40853c5f7a8b5c83e5fcc0bd5e738673c89c3ece46582e21aee6797a9781a805,4,outward downward block,P11,d,right,4-11-d,P11,smartphone,XiaoMi Mi A2,,,28,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,164,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p11_i,4-11-i.csv,data/raw/KSAS-Dataset/movements/4-11-i.csv,8a4f10cb5e1e4dda7b7dde8e0a79f79dcfd3c4e62fec2e457228cddd852f39f6,4,outward downward block,P11,i,left,4-11-i,P11,smartphone,XiaoMi Mi A2,,,29,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,165,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p12_d,4-12-d.csv,data/raw/KSAS-Dataset/movements/4-12-d.csv,6d65ceef4c51aa6e32b36bcffc1c79bff8d01e40614159097be389b3a092a1d2,4,outward downward block,P12,d,right,4-12-d,P12,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,166,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p12_i,4-12-i.csv,data/raw/KSAS-Dataset/movements/4-12-i.csv,0494c1589164f4c43c4ebbf8750ea612cba8e010685b689f2bc6b47c80c2cce1,4,outward downward block,P12,i,left,4-12-i,P12,smartphone,XiaoMi Mi A2,,,32,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,167,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p13_d,4-13-d.csv,data/raw/KSAS-Dataset/movements/4-13-d.csv,a4ea04fbd2ff011fb224ce3e98dada2de6f73a5d92f8d85deb7f11665760ae59,4,outward downward block,P13,d,right,4-13-d,P13,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,168,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p13_i,4-13-i.csv,data/raw/KSAS-Dataset/movements/4-13-i.csv,d5ff7ec8c038f3ec6a49fd70bc7f40c22c2b492b283c80ccc63f09544f2cae74,4,outward downward block,P13,i,left,4-13-i,P13,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,169,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p14_d,4-14-d.csv,data/raw/KSAS-Dataset/movements/4-14-d.csv,583c9c9d93863592a4a083360d223094ca8afa02b75345adcf2f3adbed9be15a,4,outward downward block,P14,d,right,4-14-d,P14,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,170,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p14_i,4-14-i.csv,data/raw/KSAS-Dataset/movements/4-14-i.csv,56ca9d0154f5e2dc7123c617238674bb76a7061d438bd2744aeda94f791b71c9,4,outward downward block,P14,i,left,4-14-i,P14,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,171,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p15_d,4-15-d.csv,data/raw/KSAS-Dataset/movements/4-15-d.csv,832d5a690ab93674b0e1292aa0718e494ad8e3d4d36fddd5bb6e8534b85ac2db,4,outward downward block,P15,d,right,4-15-d,P15,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,172,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p15_i,4-15-i.csv,data/raw/KSAS-Dataset/movements/4-15-i.csv,2add3db025b58d070336038a5138c037b07e5579b883ac74e548f71439b11040,4,outward downward block,P15,i,left,4-15-i,P15,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,173,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p16_d,4-16-d.csv,data/raw/KSAS-Dataset/movements/4-16-d.csv,ffaa5a3483b1b67d93a285db45775020dc3a8c9d266a5bbcf670080d9814beb1,4,outward downward block,P16,d,right,4-16-d,P16,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,174,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p16_i,4-16-i.csv,data/raw/KSAS-Dataset/movements/4-16-i.csv,d22c5d0730b90baac9a40e3b37667ef2ff5506a6f97e7a9c8708cf24559b81f7,4,outward downward block,P16,i,left,4-16-i,P16,smartphone,XiaoMi Mi A2,,,38,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,175,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p17_d,4-17-d.csv,data/raw/KSAS-Dataset/movements/4-17-d.csv,780422e45dc93ca81cfd661a5e9b68396364069a10bb5d4c3b48ceaa9d7de5aa,4,outward downward block,P17,d,right,4-17-d,P17,smartphone,XiaoMi Mi A2,,,52,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,176,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p17_i,4-17-i.csv,data/raw/KSAS-Dataset/movements/4-17-i.csv,b972e3d1109a3c8f3b55b6966612ce028a3bcdce84677d2738ea90397d97d811,4,outward downward block,P17,i,left,4-17-i,P17,smartphone,XiaoMi Mi A2,,,56,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,177,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p18_d,4-18-d.csv,data/raw/KSAS-Dataset/movements/4-18-d.csv,6892dd5ecafd5d0cb40753e7adf11b740d22b49b7c94c292df38a8287f204d98,4,outward downward block,P18,d,right,4-18-d,P18,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,178,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p18_i,4-18-i.csv,data/raw/KSAS-Dataset/movements/4-18-i.csv,742531d044e7c7e7b5df9bca79ca1bf05a4d8630e7e0905ffe24619a1b98b80c,4,outward downward block,P18,i,left,4-18-i,P18,smartphone,XiaoMi Mi A2,,,41,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,179,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p19_d,4-19-d.csv,data/raw/KSAS-Dataset/movements/4-19-d.csv,a3dbfd78488dd002e182a9fdd1551ad857a16f6f24fe9385c3201f0825176e13,4,outward downward block,P19,d,right,4-19-d,P19,smartphone,XiaoMi Mi A2,,,51,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,180,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p19_i,4-19-i.csv,data/raw/KSAS-Dataset/movements/4-19-i.csv,7c2cb7d1fe769ddbdec06676f4fd02d8e5600dca782e7f7d657701a3182c62d7,4,outward downward block,P19,i,left,4-19-i,P19,smartphone,XiaoMi Mi A2,,,42,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,181,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p02_d,4-2-d.csv,data/raw/KSAS-Dataset/movements/4-2-d.csv,2c00de6976949c61cf8f26505e1458a4b5fa507a791a3bc85e2d5ad61e74f9a8,4,outward downward block,P02,d,right,4-2-d,P02,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,182,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p02_i,4-2-i.csv,data/raw/KSAS-Dataset/movements/4-2-i.csv,24e5e2997c046020c6ca7ae7e133ed8912f5d3b7cbbfcf5031db37f9413ec941,4,outward downward block,P02,i,left,4-2-i,P02,smartphone,XiaoMi Mi A2,,,31,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,183,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p20_d,4-20-d.csv,data/raw/KSAS-Dataset/movements/4-20-d.csv,a9f04cdd7a80ea7cdc54eedd924e2fc5b820660d58657f61a4182dd4f0d25d4c,4,outward downward block,P20,d,right,4-20-d,P20,smartphone,XiaoMi Mi A2,,,25,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,184,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p20_i,4-20-i.csv,data/raw/KSAS-Dataset/movements/4-20-i.csv,90bfbff70f303eee0b8708d9421c735dee7d2c25ba155c5117949a9b83deb210,4,outward downward block,P20,i,left,4-20-i,P20,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,185,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p03_d,4-3-d.csv,data/raw/KSAS-Dataset/movements/4-3-d.csv,c695bbac0c23cdd155e975d6801871810358b7328455d69ea5e8a5b0f1848096,4,outward downward block,P03,d,right,4-3-d,P03,smartphone,XiaoMi Mi A2,,,37,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,186,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p03_i,4-3-i.csv,data/raw/KSAS-Dataset/movements/4-3-i.csv,1278e299548daa3b2e08cd02e423c8b27efa3cd6c3e1a4e2354cd4a90bd5bfc3,4,outward downward block,P03,i,left,4-3-i,P03,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,187,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p04_d,4-4-d.csv,data/raw/KSAS-Dataset/movements/4-4-d.csv,a4c5828a38a0cc564b4eb3b652bde6dde88b498f69b65abba3592775251921c9,4,outward downward block,P04,d,right,4-4-d,P04,smartphone,XiaoMi Mi A2,,,33,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,188,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p04_i,4-4-i.csv,data/raw/KSAS-Dataset/movements/4-4-i.csv,30946f59040950600dde63be660a19590a404b79d90600d3e327414e74e66daf,4,outward downward block,P04,i,left,4-4-i,P04,smartphone,XiaoMi Mi A2,,,56,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,189,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p05_d,4-5-d.csv,data/raw/KSAS-Dataset/movements/4-5-d.csv,ef982a7bf3d51a0fae37b20c931bf8c313725f6e230f93f171e90882fd81a63c,4,outward downward block,P05,d,right,4-5-d,P05,smartphone,XiaoMi Mi A2,,,39,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,190,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p05_i,4-5-i.csv,data/raw/KSAS-Dataset/movements/4-5-i.csv,1077261ddadb8f245029909d8ba8404944cc2c9c1951c13ae1617add90e9dcd8,4,outward downward block,P05,i,left,4-5-i,P05,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,191,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p06_d,4-6-d.csv,data/raw/KSAS-Dataset/movements/4-6-d.csv,359356c7538ba81d03489578b174b2f35f20ec7406f004db472a428dc7f0ce74,4,outward downward block,P06,d,right,4-6-d,P06,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,192,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p06_i,4-6-i.csv,data/raw/KSAS-Dataset/movements/4-6-i.csv,3f875ea92e86e14d94d61bef86b733a3bcc73434a99bc30fb714385669d5513b,4,outward downward block,P06,i,left,4-6-i,P06,smartphone,XiaoMi Mi A2,,,36,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,193,right_pad_with_zeros,"sample,channel,time"
ksas_m4_p07_d,4-7-d.csv,data/raw/KSAS-Dataset/movements/4-7-d.csv,258716f6594957974b7632b7eedd982024fcaef18e256efc79a8e878cfa5dc19,4,outward downward block,P07,d,right,4-7-d,P07,smartphone,XiaoMi Mi A2,,,35,56,"[""accelerometer_x"", ""accelerometer_y"", ""accelerometer_z"", ""gravity_x"", ""gravity_y"", ""gravity_z"", ""gyros_x"", ""gyros_y"", ""gyros_z"", ""lin_accel_x"", ""lin_accel_y"", ""lin_accel_z"", ""game_rot_vec_x"", ""game_rot_vec_y"", ""game_rot_vec_z"", ""magn_field_x"", ""magn_field_y"", ""magn_field_z""]",valid,194,right_pad_with_zeros,"sample,channel,time"
