pattern_rank,feature_index,fold,sample_index,sample_id,participant_id,arm_code,y_true,y_pred,correct,feature_value
7,7909,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.1964285671710968
8,8453,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.375
9,8485,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.3928571343421936
10,6196,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.3035714328289032
11,7944,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.5892857313156128
12,8533,2,104,ksas_m2_p20_d,P20,d,2,5,False,0.3392857015132904
1,8164,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.4107142984867096
2,8429,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.3571428656578064
3,7931,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.1071428582072258
4,6206,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.3571428656578064
5,8463,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.4285714328289032
6,8405,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.5
7,7909,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.0892857164144516
8,8453,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.3392857015132904
9,8485,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.375
10,6196,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.2678571343421936
11,7944,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.5
12,8533,2,105,ksas_m2_p20_i,P20,i,2,5,False,0.2678571343421936
1,8164,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3928571343421936
2,8429,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.2321428507566452
3,7931,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.5714285969734192
4,6206,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3571428656578064
5,8463,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3214285671710968
6,8405,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3928571343421936
7,7909,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.6785714030265808
8,8453,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.2678571343421936
9,8485,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3214285671710968
10,6196,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.5
11,7944,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.1428571492433548
12,8533,2,108,ksas_m2_p04_d,P04,d,2,3,False,0.3214285671710968
1,8164,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.375
2,8429,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.3928571343421936
3,7931,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.6071428656578064
4,6206,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.3035714328289032
5,8463,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.125
6,8405,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.1964285671710968
7,7909,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.6428571343421936
8,8453,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.2142857164144516
9,8485,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.3928571343421936
10,6196,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.3035714328289032
11,7944,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.1785714328289032
12,8533,2,109,ksas_m2_p04_i,P04,i,2,2,True,0.4107142984867096
1,8164,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.375
2,8429,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.3035714328289032
3,7931,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.5
4,6206,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.2678571343421936
5,8463,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.1071428582072258
6,8405,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.3928571343421936
7,7909,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.6071428656578064
8,8453,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.3214285671710968
9,8485,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.2678571343421936
10,6196,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.3571428656578064
11,7944,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.1071428582072258
12,8533,2,124,ksas_m3_p11_d,P11,d,3,3,True,0.2857142984867096
1,8164,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.4464285671710968
2,8429,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.3392857015132904
3,7931,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.5357142686843872
4,6206,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.2678571343421936
5,8463,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.0714285746216774
6,8405,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.25
7,7909,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.6428571343421936
8,8453,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.1607142835855484
9,8485,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.3392857015132904
10,6196,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.3571428656578064
11,7944,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.1071428582072258
12,8533,2,125,ksas_m3_p11_i,P11,i,3,3,True,0.3035714328289032
1,8164,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.5
2,8429,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.5535714030265808
3,7931,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.5714285969734192
4,6206,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.3214285671710968
5,8463,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.4107142984867096
6,8405,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.4642857015132904
7,7909,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.6785714030265808
8,8453,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.5357142686843872
9,8485,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.375
10,6196,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.3928571343421936
11,7944,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.1428571492433548
12,8533,2,142,ksas_m3_p02_d,P02,d,3,3,True,0.375
1,8164,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.375
2,8429,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.3928571343421936
3,7931,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.4642857015132904
4,6206,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.2321428507566452
5,8463,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.4642857015132904
6,8405,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.3928571343421936
7,7909,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.5714285969734192
8,8453,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.4107142984867096
9,8485,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.3571428656578064
10,6196,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.3214285671710968
11,7944,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.1071428582072258
12,8533,2,143,ksas_m3_p02_i,P02,i,3,3,True,0.3392857015132904
1,8164,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.4464285671710968
2,8429,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.4464285671710968
3,7931,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.3214285671710968
4,6206,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.6428571343421936
5,8463,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.5357142686843872
6,8405,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.4642857015132904
7,7909,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.3035714328289032
8,8453,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.5357142686843872
9,8485,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.5714285969734192
10,6196,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.625
11,7944,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.375
12,8533,2,144,ksas_m3_p20_d,P20,d,3,4,False,0.625
1,8164,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.4107142984867096
2,8429,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.4285714328289032
3,7931,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.3035714328289032
4,6206,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.5892857313156128
5,8463,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.5714285969734192
6,8405,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.5535714030265808
7,7909,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.4107142984867096
8,8453,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.5714285969734192
9,8485,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.4821428656578064
10,6196,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.5892857313156128
11,7944,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.4642857015132904
12,8533,2,145,ksas_m3_p20_i,P20,i,3,4,False,0.625
1,8164,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.5178571343421936
2,8429,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4107142984867096
3,7931,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.5357142686843872
4,6206,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.3928571343421936
5,8463,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4107142984867096
6,8405,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.5178571343421936
7,7909,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4642857015132904
8,8453,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4107142984867096
9,8485,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4285714328289032
10,6196,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4642857015132904
11,7944,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.375
12,8533,2,148,ksas_m3_p04_d,P04,d,3,3,True,0.4464285671710968
1,8164,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.5178571343421936
2,8429,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4642857015132904
3,7931,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.6428571343421936
4,6206,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4464285671710968
5,8463,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4107142984867096
6,8405,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4821428656578064
7,7909,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.5
8,8453,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4642857015132904
9,8485,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.4107142984867096
10,6196,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.5357142686843872
11,7944,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.1428571492433548
12,8533,2,149,ksas_m3_p04_i,P04,i,3,3,True,0.375
1,8164,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.375
2,8429,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.3214285671710968
3,7931,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.5714285969734192
4,6206,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.4642857015132904
5,8463,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.5
6,8405,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.5
7,7909,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.5178571343421936
8,8453,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.4642857015132904
9,8485,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.4642857015132904
10,6196,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.4821428656578064
11,7944,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.3928571343421936
12,8533,2,164,ksas_m4_p11_d,P11,d,4,4,True,0.5535714030265808
1,8164,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.3571428656578064
2,8429,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.2857142984867096
3,7931,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.5357142686843872
4,6206,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.5178571343421936
5,8463,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.5357142686843872
6,8405,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.4821428656578064
7,7909,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.4821428656578064
8,8453,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.4821428656578064
9,8485,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.4642857015132904
10,6196,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.5178571343421936
11,7944,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.4107142984867096
12,8533,2,165,ksas_m4_p11_i,P11,i,4,4,True,0.5714285969734192
1,8164,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.4821428656578064
2,8429,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.4464285671710968
3,7931,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.5
4,6206,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.625
5,8463,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.625
6,8405,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.4821428656578064
7,7909,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.5
8,8453,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.5535714030265808
9,8485,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.5714285969734192
10,6196,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.625
11,7944,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.4642857015132904
12,8533,2,182,ksas_m4_p02_d,P02,d,4,4,True,0.5892857313156128
1,8164,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.4821428656578064
2,8429,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.4107142984867096
3,7931,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5535714030265808
4,6206,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5357142686843872
5,8463,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5714285969734192
6,8405,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.4821428656578064
7,7909,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5
8,8453,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5535714030265808
9,8485,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5178571343421936
10,6196,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.5357142686843872
11,7944,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.4464285671710968
12,8533,2,183,ksas_m4_p02_i,P02,i,4,4,True,0.625
1,8164,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.3928571343421936
2,8429,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.2857142984867096
3,7931,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.4107142984867096
4,6206,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.4464285671710968
5,8463,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.6071428656578064
6,8405,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.5
7,7909,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.3571428656578064
8,8453,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.5178571343421936
9,8485,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.2321428507566452
10,6196,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.4285714328289032
11,7944,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.375
12,8533,2,184,ksas_m4_p20_d,P20,d,4,5,False,0.3928571343421936
1,8164,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.5357142686843872
2,8429,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4107142984867096
3,7931,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.3928571343421936
4,6206,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4642857015132904
5,8463,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.5892857313156128
6,8405,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4642857015132904
7,7909,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4107142984867096
8,8453,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.5892857313156128
9,8485,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4821428656578064
10,6196,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.5535714030265808
11,7944,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.5178571343421936
12,8533,2,185,ksas_m4_p20_i,P20,i,4,5,False,0.4821428656578064
1,8164,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.5178571343421936
2,8429,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.3571428656578064
3,7931,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.4107142984867096
4,6206,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.5892857313156128
5,8463,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.5535714030265808
6,8405,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.4464285671710968
7,7909,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.4642857015132904
8,8453,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.5535714030265808
9,8485,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.4821428656578064
10,6196,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.5892857313156128
11,7944,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.4464285671710968
12,8533,2,188,ksas_m4_p04_d,P04,d,4,4,True,0.375
1,8164,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.4285714328289032
2,8429,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.6607142686843872
3,7931,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.5714285969734192
4,6206,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.4107142984867096
5,8463,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.5
6,8405,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.5
7,7909,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.7142857313156128
8,8453,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.6071428656578064
9,8485,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.4642857015132904
10,6196,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.5357142686843872
11,7944,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.3571428656578064
12,8533,2,189,ksas_m4_p04_i,P04,i,4,4,True,0.5178571343421936
1,8164,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.375
2,8429,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.3928571343421936
3,7931,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.1607142835855484
4,6206,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.4107142984867096
5,8463,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.375
6,8405,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.4821428656578064
7,7909,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.1785714328289032
8,8453,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.3928571343421936
9,8485,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.3392857015132904
10,6196,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.4107142984867096
11,7944,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.4642857015132904
12,8533,2,204,ksas_m5_p11_d,P11,d,5,5,True,0.2321428507566452
1,8164,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.3571428656578064
2,8429,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.3571428656578064
3,7931,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.1428571492433548
4,6206,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.375
5,8463,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.4821428656578064
6,8405,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.5714285969734192
7,7909,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.25
8,8453,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.4642857015132904
9,8485,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.2678571343421936
10,6196,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.375
11,7944,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.4821428656578064
12,8533,2,205,ksas_m5_p11_i,P11,i,5,5,True,0.3035714328289032
1,8164,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.5535714030265808
2,8429,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.5178571343421936
3,7931,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.0
4,6206,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.3928571343421936
5,8463,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.4642857015132904
6,8405,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.4642857015132904
7,7909,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.1428571492433548
8,8453,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.5178571343421936
9,8485,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.375
10,6196,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.3928571343421936
11,7944,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.75
12,8533,2,222,ksas_m5_p02_d,P02,d,5,5,True,0.2321428507566452
1,8164,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.4464285671710968
2,8429,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.3928571343421936
3,7931,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.0535714291036129
4,6206,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.4464285671710968
5,8463,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.4821428656578064
6,8405,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.5714285969734192
7,7909,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.1785714328289032
8,8453,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.4821428656578064
9,8485,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.3928571343421936
10,6196,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.375
11,7944,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.6607142686843872
12,8533,2,223,ksas_m5_p02_i,P02,i,5,5,True,0.375
1,8164,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.4821428656578064
2,8429,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.4642857015132904
3,7931,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.5892857313156128
4,6206,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.2678571343421936
5,8463,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.375
6,8405,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.4464285671710968
7,7909,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.6964285969734192
8,8453,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.4821428656578064
9,8485,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.4821428656578064
10,6196,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.3571428656578064
11,7944,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.1607142835855484
12,8533,2,224,ksas_m5_p20_d,P20,d,5,2,False,0.5178571343421936
1,8164,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.3928571343421936
2,8429,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.3571428656578064
3,7931,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.5535714030265808
4,6206,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.2678571343421936
5,8463,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.375
6,8405,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.375
7,7909,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.6428571343421936
8,8453,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.3571428656578064
9,8485,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.3928571343421936
10,6196,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.3392857015132904
11,7944,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.125
12,8533,2,225,ksas_m5_p20_i,P20,i,5,2,False,0.4285714328289032
1,8164,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4107142984867096
2,8429,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.3392857015132904
3,7931,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.1071428582072258
4,6206,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4464285671710968
5,8463,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.5
6,8405,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.5178571343421936
7,7909,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.0714285746216774
8,8453,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4464285671710968
9,8485,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4642857015132904
10,6196,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4285714328289032
11,7944,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.4464285671710968
12,8533,2,228,ksas_m5_p04_d,P04,d,5,5,True,0.5178571343421936
1,8164,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.4464285671710968
2,8429,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.3035714328289032
3,7931,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.125
4,6206,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.3928571343421936
5,8463,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.4285714328289032
6,8405,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.5178571343421936
7,7909,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.1071428582072258
8,8453,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.3928571343421936
9,8485,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.5
10,6196,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.3214285671710968
11,7944,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.4642857015132904
12,8533,2,229,ksas_m5_p04_i,P04,i,5,5,True,0.4821428656578064
1,8164,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
2,8429,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.1428571492433548
3,7931,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
4,6206,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
5,8463,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
6,8405,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
7,7909,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
8,8453,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
9,8485,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
10,6196,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.0
11,7944,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.5178571343421936
12,8533,3,12,ksas_m0_p15_d,P15,d,0,0,True,0.01785714365541935
1,8164,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
2,8429,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0892857164144516
3,7931,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.1607142835855484
4,6206,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.3571428656578064
5,8463,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
6,8405,3,13,ksas_m0_p15_i,P15,i,0,0,True,0.0
